participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.unique_id,participant.explanation,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,session.config.name,survey_part_1_cw.1.player.id_in_group,survey_part_1_cw.1.player.role,survey_part_1_cw.1.player.payoff,survey_part_1_cw.1.player.gender,survey_part_1_cw.1.player.age_category,survey_part_1_cw.1.player.personal_experience,survey_part_1_cw.1.player.tool_experience,survey_part_1_cw.1.player.clickworker_id,survey_part_1_cw.1.group.id_in_subsession,survey_part_1_cw.1.subsession.round_number,inflation_calculator.1.player.id_in_group,inflation_calculator.1.player.role,inflation_calculator.1.player.payoff,inflation_calculator.1.player.explanation,inflation_calculator.1.player.unique_id,inflation_calculator.1.group.id_in_subsession,inflation_calculator.1.subsession.round_number,survey_part_2.1.player.id_in_group,survey_part_2.1.player.role,survey_part_2.1.player.payoff,survey_part_2.1.player.att1,survey_part_2.1.player.att2,survey_part_2.1.player.att3,survey_part_2.1.player.att4,survey_part_2.1.player.att5,survey_part_2.1.player.att6,survey_part_2.1.player.att7,survey_part_2.1.player.treat_check,survey_part_2.1.player.att8,survey_part_2.1.player.att9,survey_part_2.1.player.q1,survey_part_2.1.player.q2,survey_part_2.1.player.q3,survey_part_2.1.player.q4,survey_part_2.1.player.q5,survey_part_2.1.player.q6,survey_part_2.1.player.q7,survey_part_2.1.player.q8,survey_part_2.1.player.q9,survey_part_2.1.player.q10,survey_part_2.1.player.q11,survey_part_2.1.player.q12,survey_part_2.1.player.q13,survey_part_2.1.player.q14,survey_part_2.1.player.q15,survey_part_2.1.player.q16,survey_part_2.1.player.q17,survey_part_2.1.group.id_in_subsession,survey_part_2.1.subsession.round_number
61,e5qi4kv6,,0,5,14,inflation_calculator,Infl_calc_treatment,2022-11-04 10:15:28.058037,1,,,0.0,1cb07b05-6f91-4138-981a-448575c08029,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,61,,0.0,1,5,1,3,4365967,1,1,61,,0.0,1,1cb07b05-6f91-4138-981a-448575c08029,1,1,61,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
62,dntwkw4u,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:16:26.593739,1,,,0.0,ed8f22f9-76d3-4a18-a9fe-26f996b95ee2,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,62,,0.0,2,4,2,2,10727691,1,1,62,,0.0,0,ed8f22f9-76d3-4a18-a9fe-26f996b95ee2,1,1,62,,0.0,1,1,1,2,2,1,2,1,1,5,5,5,5,4,4,4,4,5,4,2,2,2,4,4,3,4,4,1,1
63,t7ijff6l,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:16:39.633909,1,,,0.0,bfc523f4-55b7-4dd6-aef5-2a464aa1648d,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,63,,0.0,1,4,2,2,87114,1,1,63,,0.0,1,bfc523f4-55b7-4dd6-aef5-2a464aa1648d,1,1,63,,0.0,1,1,1,2,2,1,2,1,2,2,3,3,2,2,2,2,4,4,3,3,3,4,4,3,4,3,4,1,1
64,m5m7nqoy,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:16:40.112967,1,,,0.0,61d267e4-110b-42cf-b591-82354373d9ed,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,64,,0.0,1,5,2,2,6294101,1,1,64,,0.0,0,61d267e4-110b-42cf-b591-82354373d9ed,1,1,64,,0.0,1,1,2,2,2,1,2,2,3,4,3,4,4,2,2,2,2,3,2,3,3,3,3,3,3,3,3,1,1
65,fkc1772b,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:16:50.699078,1,,,0.0,b4c4a86f-1339-47a3-aacb-b9efc6ba17d0,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,65,,0.0,1,3,2,2,976810,1,1,65,,0.0,1,b4c4a86f-1339-47a3-aacb-b9efc6ba17d0,1,1,65,,0.0,1,1,1,1,2,1,1,1,4,2,3,1,3,5,1,3,5,2,3,5,1,2,5,3,2,3,4,1,1
66,d8v89cib,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:17:08.279060,1,,,0.0,c0bd38cd-c3c7-43d2-9f0d-5cd4d95878ce,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,66,,0.0,1,5,2,2,5836147,1,1,66,,0.0,0,c0bd38cd-c3c7-43d2-9f0d-5cd4d95878ce,1,1,66,,0.0,1,1,2,2,2,1,2,2,1,5,4,3,4,4,4,4,4,4,4,2,2,2,3,4,4,4,4,1,1
67,0qersez6,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:19:01.000971,1,,,0.0,90d54f7f-0bdd-44cd-a23f-b9ea10a2fbaa,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,67,,0.0,1,4,2,2,10262295,1,1,67,,0.0,1,90d54f7f-0bdd-44cd-a23f-b9ea10a2fbaa,1,1,67,,0.0,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,3,3,3,3,4,3,3,4,3,3,4,1,1
68,t5rfyp5g,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:19:54.167356,1,,,0.0,9e46e522-fc00-47f8-9098-10af48accccf,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,68,,0.0,2,4,2,2,6676423,1,1,68,,0.0,0,9e46e522-fc00-47f8-9098-10af48accccf,1,1,68,,0.0,1,1,2,2,2,1,2,2,1,5,4,4,4,4,4,4,4,4,3,4,4,4,5,4,4,4,4,1,1
69,jdu27124,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:20:37.982830,1,,,0.0,fd82dfae-b638-4762-bb00-0681bfae96e5,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,69,,0.0,2,3,2,2,99350,1,1,69,,0.0,1,fd82dfae-b638-4762-bb00-0681bfae96e5,1,1,69,,0.0,1,1,2,2,2,1,2,1,2,5,3,3,4,2,2,2,3,5,3,1,1,1,3,5,2,3,4,1,1
70,7t25kdu0,,0,4,14,inflation_calculator,Infl_calc_control,2022-11-04 10:20:39.919866,1,,,0.0,d30dc4f5-4188-4b5e-9c64-0ac496a18e9d,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,70,,0.0,2,5,2,2,7315343,1,1,70,,0.0,0,d30dc4f5-4188-4b5e-9c64-0ac496a18e9d,1,1,70,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
71,u9ktdtzt,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:20:50.631284,1,,,0.0,11b1c2c0-40d2-4066-83c8-272b189269ca,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,71,,0.0,2,3,2,2,10375769,1,1,71,,0.0,1,11b1c2c0-40d2-4066-83c8-272b189269ca,1,1,71,,0.0,1,1,2,2,2,1,2,1,2,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,3,4,5,1,1
72,7kmfsv0r,,0,2,14,survey_part_1_cw,Demographics,2022-11-04 10:20:52.480880,1,,,0.0,d6854a54-1358-40bf-ada0-20b6af9033ea,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,72,,0.0,,,,,,1,1,72,,0.0,0,d6854a54-1358-40bf-ada0-20b6af9033ea,1,1,72,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
73,xtxx2m1a,,0,1,14,survey_part_1_cw,Introduction,2022-11-04 10:23:46.184821,1,,,0.0,9de34d39-abb9-411e-85bf-200417a2e926,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,73,,0.0,,,,,,1,1,73,,0.0,1,9de34d39-abb9-411e-85bf-200417a2e926,1,1,73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
74,dso39qzz,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:24:18.946287,1,,,0.0,39960b20-d849-42d6-94c7-648adef0d05a,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,74,,0.0,2,3,2,2,2224976,1,1,74,,0.0,0,39960b20-d849-42d6-94c7-648adef0d05a,1,1,74,,0.0,1,1,1,2,2,1,2,1,1,4,4,4,3,4,4,3,4,4,4,2,2,2,3,3,2,4,3,1,1
75,9ypvd2rd,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:25:28.832007,1,,,0.0,f4e498fa-981e-48f3-bd4a-40db2d7bca9c,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,75,,0.0,2,2,2,2,1534559,1,1,75,,0.0,1,f4e498fa-981e-48f3-bd4a-40db2d7bca9c,1,1,75,,0.0,1,1,2,2,2,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1
76,yim3de4o,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:26:45.007775,1,,,0.0,003c76c9-619f-4b14-bf8a-a748bcec3062,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,76,,0.0,2,3,2,2,7231843,1,1,76,,0.0,0,003c76c9-619f-4b14-bf8a-a748bcec3062,1,1,76,,0.0,1,1,1,2,2,1,2,1,1,5,5,5,5,5,4,5,5,4,4,5,5,4,5,5,4,5,5,1,1
77,9h5x70kx,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:26:51.240041,1,,,0.0,6c527b0a-55ad-4faf-8704-6609baf8f623,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,77,,0.0,1,4,2,2,16482,1,1,77,,0.0,1,6c527b0a-55ad-4faf-8704-6609baf8f623,1,1,77,,0.0,1,1,2,2,2,1,2,1,2,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,4,5,1,1
78,09cey6n3,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:27:42.555945,1,,,0.0,5b920746-ba99-4a52-adec-a88e457403df,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,78,,0.0,2,6,2,2,2096994,1,1,78,,0.0,0,5b920746-ba99-4a52-adec-a88e457403df,1,1,78,,0.0,1,1,2,2,2,1,2,1,1,5,4,4,3,3,3,3,4,5,4,2,2,1,4,4,3,2,3,1,1
79,i6nhv5s1,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:28:01.870506,1,,,0.0,c8102e47-29a3-468b-8712-a88b59f2d47d,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,79,,0.0,1,4,2,2,1490178,1,1,79,,0.0,1,c8102e47-29a3-468b-8712-a88b59f2d47d,1,1,79,,0.0,1,1,1,2,2,1,2,1,2,5,4,3,3,2,3,4,4,3,3,4,5,5,5,4,3,5,4,1,1
80,yk2i9paq,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:28:30.705463,1,,,0.0,69ddd896-20fd-45e5-9801-46fded1a8bd2,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,80,,0.0,1,4,2,2,1861251,1,1,80,,0.0,0,69ddd896-20fd-45e5-9801-46fded1a8bd2,1,1,80,,0.0,1,1,1,1,2,2,2,1,4,5,4,5,4,4,5,4,4,4,4,5,4,5,5,4,4,4,4,1,1
81,w3d6wwsd,,0,5,14,inflation_calculator,Infl_calc_treatment,2022-11-04 10:28:51.075878,1,,,0.0,f672b397-72ee-49e2-bbec-4aacd2b9c7a6,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,81,,0.0,2,2,2,2,2367890,1,1,81,,0.0,1,f672b397-72ee-49e2-bbec-4aacd2b9c7a6,1,1,81,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
82,gi653b5g,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:31:13.816387,1,,,0.0,9bdb9b63-8cc0-4ddd-8590-441ffac31236,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,82,,0.0,1,3,2,2,459472,1,1,82,,0.0,0,9bdb9b63-8cc0-4ddd-8590-441ffac31236,1,1,82,,0.0,1,1,2,2,2,1,2,2,2,5,4,3,4,3,4,4,3,4,3,4,4,3,3,4,3,4,4,1,1
83,mz6oyp3t,,0,1,14,survey_part_1_cw,Introduction,2022-11-04 10:31:16.235452,1,,,0.0,b8ae5443-d57c-465b-9b92-6f38b237cce0,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,83,,0.0,,,,,,1,1,83,,0.0,1,b8ae5443-d57c-465b-9b92-6f38b237cce0,1,1,83,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
84,n5sqscsc,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:31:25.860405,1,,,0.0,73ad88bb-7939-4a46-b947-9545243a4d4f,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,84,,0.0,1,2,2,2,1593693,1,1,84,,0.0,0,73ad88bb-7939-4a46-b947-9545243a4d4f,1,1,84,,0.0,1,1,2,2,2,1,2,2,3,5,3,4,2,4,4,4,3,4,3,2,2,1,4,5,4,3,4,1,1
85,w0dijw7s,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:33:13.418679,1,,,0.0,899a9293-3782-4507-a83c-9b195decab80,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,85,,0.0,1,2,2,2,3887193,1,1,85,,0.0,1,899a9293-3782-4507-a83c-9b195decab80,1,1,85,,0.0,1,1,2,2,2,1,2,2,3,5,4,4,4,5,4,4,3,4,4,5,5,5,4,5,3,4,4,1,1
86,d936frcj,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:34:02.944345,1,,,0.0,3de86f04-0d04-4896-973b-dc5792651d8c,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,86,,0.0,1,4,1,2,970902,1,1,86,,0.0,0,3de86f04-0d04-4896-973b-dc5792651d8c,1,1,86,,0.0,1,1,2,2,2,1,2,2,3,5,4,4,4,4,4,4,5,4,5,5,4,5,4,5,4,4,4,1,1
87,8ueumj7i,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:35:39.367064,1,,,0.0,231e676b-a061-4c45-a655-95972d811c30,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,87,,0.0,2,4,2,2,7496147,1,1,87,,0.0,1,231e676b-a061-4c45-a655-95972d811c30,1,1,87,,0.0,1,1,2,2,2,1,2,2,2,4,2,2,2,2,2,2,3,4,3,2,2,2,3,4,3,3,3,1,1
88,rnd2yey2,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:37:33.202477,1,,,0.0,77cfbd77-c973-4aa3-a940-56eea0e14b09,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,88,,0.0,2,3,2,2,833701,1,1,88,,0.0,0,77cfbd77-c973-4aa3-a940-56eea0e14b09,1,1,88,,0.0,1,1,2,2,2,1,2,2,1,4,5,5,4,3,4,4,4,4,3,3,3,3,2,3,2,3,3,1,1
89,1eg7hfrt,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:37:40.478244,1,,,0.0,67334de6-f4f4-4bc8-b0dd-3692712cead1,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,89,,0.0,1,5,1,1,7644633,1,1,89,,0.0,1,67334de6-f4f4-4bc8-b0dd-3692712cead1,1,1,89,,0.0,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1
90,w6pi15i6,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:37:42.225235,1,,,0.0,52c90eac-bc4a-4e22-b749-c3cfd5d43dc6,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,90,,0.0,1,6,2,2,733985,1,1,90,,0.0,0,52c90eac-bc4a-4e22-b749-c3cfd5d43dc6,1,1,90,,0.0,1,1,2,2,2,1,2,1,3,3,4,3,4,4,4,3,4,4,2,4,4,4,3,2,2,3,3,1,1
91,5b4tece6,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:38:28.103969,1,,,0.0,9b2c48d4-17bd-46ad-adbe-6b70ebc09bac,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,91,,0.0,2,4,2,2,7409389,1,1,91,,0.0,1,9b2c48d4-17bd-46ad-adbe-6b70ebc09bac,1,1,91,,0.0,1,1,1,2,2,1,2,1,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,3,2,1,1
92,wd6unmcr,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:38:50.180894,1,,,0.0,03e49ce7-767a-40cd-a265-07bf24a9299b,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,92,,0.0,2,4,2,2,971882,1,1,92,,0.0,0,03e49ce7-767a-40cd-a265-07bf24a9299b,1,1,92,,0.0,1,1,1,2,2,1,2,1,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,5,5,1,1
93,z1oiyj8e,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:39:08.770985,1,,,0.0,495531ec-0d25-4100-88b5-1bb66f8431b4,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,93,,0.0,1,2,2,2,4896073,1,1,93,,0.0,1,495531ec-0d25-4100-88b5-1bb66f8431b4,1,1,93,,0.0,1,1,2,2,2,1,2,1,2,5,4,5,5,5,4,4,5,3,4,2,1,1,2,1,3,4,3,1,1
94,o66gjbqg,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:42:24.480186,1,,,0.0,2cec69a6-366b-4a48-8513-ac0957dab03b,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,94,,0.0,2,6,2,2,5763749,1,1,94,,0.0,0,2cec69a6-366b-4a48-8513-ac0957dab03b,1,1,94,,0.0,1,1,1,2,2,1,2,1,2,5,4,4,3,2,4,4,2,4,4,4,4,4,3,4,3,2,2,1,1
95,1nxkbrn8,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:42:34.266140,1,,,0.0,2414f597-29aa-4c86-97fe-540391bbe522,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,95,,0.0,1,4,2,2,10176845,1,1,95,,0.0,1,2414f597-29aa-4c86-97fe-540391bbe522,1,1,95,,0.0,1,1,2,2,2,1,2,2,2,5,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,1,1
96,otwycktf,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:43:04.513659,1,,,0.0,b4e886a7-71aa-4dc3-ac2c-b506551e1f50,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,96,,0.0,1,5,2,2,973135,1,1,96,,0.0,0,b4e886a7-71aa-4dc3-ac2c-b506551e1f50,1,1,96,,0.0,1,1,1,2,2,1,2,1,3,3,4,4,4,3,2,2,3,3,3,2,2,2,3,3,3,3,3,1,1
97,5nboc07k,,0,1,14,survey_part_1_cw,Introduction,2022-11-04 10:43:11.219489,1,,,0.0,b6366df8-ede7-49c9-b3d4-03a71c5ce751,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,97,,0.0,,,,,,1,1,97,,0.0,1,b6366df8-ede7-49c9-b3d4-03a71c5ce751,1,1,97,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
98,m56w7yxo,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:43:20.811492,1,,,0.0,36159fe6-ad0f-49a1-bc1f-d9673f13e08d,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,98,,0.0,2,4,2,2,10743457,1,1,98,,0.0,0,36159fe6-ad0f-49a1-bc1f-d9673f13e08d,1,1,98,,0.0,1,1,2,2,2,1,2,1,1,4,4,4,3,3,4,4,4,3,3,1,1,1,4,4,4,3,4,1,1
99,ypfpwe8a,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:44:32.092612,1,,,0.0,822753be-bc16-4694-a9c6-108ca5051049,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,99,,0.0,2,2,1,1,9559109,1,1,99,,0.0,1,822753be-bc16-4694-a9c6-108ca5051049,1,1,99,,0.0,2,2,2,2,2,2,2,2,3,4,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1
100,wwtwu6xs,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:45:00.693204,1,,,0.0,8815c45c-22b1-4dd0-9896-479045e589f9,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,100,,0.0,1,2,1,2,7984125,1,1,100,,0.0,0,8815c45c-22b1-4dd0-9896-479045e589f9,1,1,100,,0.0,1,2,1,2,2,1,2,1,1,4,3,4,3,3,2,4,3,2,3,3,1,3,3,2,2,4,5,1,1
101,0cogp536,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:45:03.635104,1,,,0.0,d6518fc5-691e-4ed7-87c5-98715530912f,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,101,,0.0,2,2,2,2,Xyagx,1,1,101,,0.0,1,d6518fc5-691e-4ed7-87c5-98715530912f,1,1,101,,0.0,1,1,1,2,2,1,2,1,1,5,4,4,3,3,4,3,5,4,3,1,1,1,4,4,4,4,4,1,1
102,lso9mzw3,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:46:07.576776,1,,,0.0,d44d0aef-308c-4ac0-a9a0-72281357136b,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,102,,0.0,1,5,2,2,507186,1,1,102,,0.0,0,d44d0aef-308c-4ac0-a9a0-72281357136b,1,1,102,,0.0,1,1,2,2,2,1,2,1,2,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,3,3,1,1
103,ojc21183,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:46:07.947206,1,,,0.0,33ab3b69-ca9a-48ef-95cf-fa642461895e,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,103,,0.0,1,5,2,2,3077429,1,1,103,,0.0,1,33ab3b69-ca9a-48ef-95cf-fa642461895e,1,1,103,,0.0,1,1,2,2,2,1,2,1,2,3,3,3,2,3,3,3,4,4,2,1,1,1,2,3,3,2,2,1,1
104,6eiak8yg,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:46:37.817546,1,,,0.0,97ca67ab-2e13-4cc6-b1f9-718f170ccec4,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,104,,0.0,1,3,2,2,8257705,1,1,104,,0.0,0,97ca67ab-2e13-4cc6-b1f9-718f170ccec4,1,1,104,,0.0,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1
105,ber7y1f0,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:47:37.694974,1,,,0.0,77619efe-53ab-4846-a01d-cffade771d49,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,105,,0.0,1,4,1,1,6835211,1,1,105,,0.0,1,77619efe-53ab-4846-a01d-cffade771d49,1,1,105,,0.0,2,2,2,2,1,1,2,2,3,5,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1
106,uv5ke284,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:48:10.643039,1,,,0.0,9fa7b607-0523-475d-b12f-f5f416134611,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,106,,0.0,2,3,2,2,5221149,1,1,106,,0.0,0,9fa7b607-0523-475d-b12f-f5f416134611,1,1,106,,0.0,1,1,2,2,2,1,2,1,1,5,4,4,4,4,4,4,4,3,4,5,5,5,4,4,4,4,4,1,1
107,k425nbym,,0,5,14,inflation_calculator,Infl_calc_treatment,2022-11-04 10:48:30.879635,1,,,0.0,436c12a6-d0ca-4bda-abf3-44a50a0b8d4c,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,107,,0.0,1,3,2,2,7058445,1,1,107,,0.0,1,436c12a6-d0ca-4bda-abf3-44a50a0b8d4c,1,1,107,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
108,lzabnk4g,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:49:47.003906,1,,,0.0,11d397d7-dead-4178-85db-d6f0b3dc12fd,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,108,,0.0,2,5,2,2,1622201,1,1,108,,0.0,0,11d397d7-dead-4178-85db-d6f0b3dc12fd,1,1,108,,0.0,1,1,2,2,2,1,2,2,2,4,4,4,2,4,4,4,3,3,3,2,1,2,2,4,3,2,2,1,1
109,a250dt7i,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:49:54.099140,1,,,0.0,23b54f4f-4bcd-4931-a5f4-6a2415985f59,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,109,,0.0,2,2,2,1,8055535,1,1,109,,0.0,1,23b54f4f-4bcd-4931-a5f4-6a2415985f59,1,1,109,,0.0,1,2,1,1,2,1,1,1,3,2,1,2,3,2,2,5,3,3,3,3,3,1,4,3,3,2,5,1,1
110,enecae5c,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:51:16.982882,1,,,0.0,2ef62ea9-4f55-46a0-81d6-101e68593414,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,110,,0.0,2,3,2,2,3099915,1,1,110,,0.0,0,2ef62ea9-4f55-46a0-81d6-101e68593414,1,1,110,,0.0,1,1,2,2,2,1,2,1,3,5,5,5,5,4,2,1,4,3,3,4,4,4,3,4,3,3,3,1,1
111,rwrkc5s2,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:52:10.754901,1,,,0.0,c733b4fa-5d15-4734-8aea-96cc56baa747,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,111,,0.0,1,3,2,2,8847471,1,1,111,,0.0,1,c733b4fa-5d15-4734-8aea-96cc56baa747,1,1,111,,0.0,1,1,2,2,2,1,2,1,1,4,2,2,4,3,5,2,2,3,4,1,1,2,3,1,1,1,1,1,1
112,updmjbxd,,0,13,14,survey_part_2,Closing_passed,2022-11-04 10:52:53.156109,1,,,0.0,a07f0c84-dd14-4e06-9a66-81f8f7d1a91d,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,112,,0.0,1,2,1,2,1738670,1,1,112,,0.0,0,a07f0c84-dd14-4e06-9a66-81f8f7d1a91d,1,1,112,,0.0,1,1,2,2,2,1,2,1,2,4,4,4,4,4,4,5,3,4,4,3,4,2,4,2,2,4,2,1,1
113,bt7ykju6,,0,14,14,survey_part_2,Closing_failed,2022-11-04 10:53:12.550309,1,,,0.0,a8728d87-164c-42e3-a854-53c5f977cf4b,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,113,,0.0,1,4,2,2,3259227,1,1,113,,0.0,1,a8728d87-164c-42e3-a854-53c5f977cf4b,1,1,113,,0.0,1,1,1,2,2,1,2,1,2,3,4,4,4,5,4,4,5,5,4,4,4,3,4,4,4,3,4,1,1
